產品ID,產品名稱,目前價格,熱賣,原始文字
360,華碩 ProArt X870E-CREATOR WIFI(ATX/Marvell 10G+Intel 2.5G+Wi-Fi 7)16+2+2相,14990,,"華碩 ProArt X870E-CREATOR WIFI(ATX/Marvell 10G+Intel 2.5G+Wi-Fi 7)16+2+2相, $14990 ◆ ★"
361,華碩 ROG STRIX X870-A GAMING WIFI(ATX/Intel 2.5G+Wi-Fi 7/註五年/白色)16+2+2相,12990,,"華碩 ROG STRIX X870-A GAMING WIFI(ATX/Intel 2.5G+Wi-Fi 7/註五年/白色)16+2+2相, $12990 ◆ ★"
362,華碩 ROG STRIX X870E-A GAMING WIFI7 NEO(ATX/LAN 5G+Wi-Fi7/註五年/白)16+2+2相,14990,,"華碩 ROG STRIX X870E-A GAMING WIFI7 NEO(ATX/LAN 5G+Wi-Fi7/註五年/白)16+2+2相, $14990 ◆ ★"
363,華碩 ROG STRIX X870E-E GAMING WIFI(ATX/LAN 5G+Wi-Fi 7/註五年)18+2+2相-活動中,16990,,"華碩 ROG STRIX X870E-E GAMING WIFI(ATX/LAN 5G+Wi-Fi 7/註五年)18+2+2相-活動中, $16990 ◆ ★"
364,華碩 ROG STRIX X870E-E GAMING WIFI7 NEO(ATX/LAN 5G+Wi-Fi 7/註五年)18+2+2相,17990,,"華碩 ROG STRIX X870E-E GAMING WIFI7 NEO(ATX/LAN 5G+Wi-Fi 7/註五年)18+2+2相, $17990 ◆ ★"
366,華碩 ROG CROSSHAIR X870E HERO(ATX/LAN 5G+Intel 2.5G+Wi-Fi 7)18+2+2相,20990,,"華碩 ROG CROSSHAIR X870E HERO(ATX/LAN 5G+Intel 2.5G+Wi-Fi 7)18+2+2相, $20990 ◆ ★"
367,華碩 ROG CROSSHAIR X870E HERO BTF背插(ATX/LAN 5G+Intel 2.5G+Wi-Fi 7)18+2+2相,20990,,"華碩 ROG CROSSHAIR X870E HERO BTF背插(ATX/LAN 5G+Intel 2.5G+Wi-Fi 7)18+2+2相, $20990 ◆ ★"
368,華碩 ROG CROSSHAIR X870E DARK HERO(ATX/LAN10+5Gb+Wi-Fi 7)20+2+2相,23990,,"華碩 ROG CROSSHAIR X870E DARK HERO(ATX/LAN10+5Gb+Wi-Fi 7)20+2+2相, $23990 ◆ ★"
369,華碩 ROG CROSSHAIR X870E APEX(ATX/LAN 5G+Wi-Fi 7/註五年/2DIMM)18+2+2相,23990,,"華碩 ROG CROSSHAIR X870E APEX(ATX/LAN 5G+Wi-Fi 7/註五年/2DIMM)18+2+2相, $23990 ◆ ★"
370,華碩 ROG CROSSHAIR X870E EXTREME(E-ATX/LAN 5G+Marvell10G+Wi-Fi 7)20+2+2相,36990,,"華碩 ROG CROSSHAIR X870E EXTREME(E-ATX/LAN 5G+Marvell10G+Wi-Fi 7)20+2+2相, $36990 ◆ ★"
372,技嘉 X870 EAGLE WIFI7(ATX/LAN2.5G+Wi-Fi 7/註四年)14+2+2相 *任搭優惠到8/31,7390,,"技嘉 X870 EAGLE WIFI7(ATX/LAN2.5G+Wi-Fi 7/註四年)14+2+2相 *任搭優惠到8/31, $7390 ◆ ★ ↓任搭400↓"
373,技嘉 X870 GAMING X WIFI7(ATX/LAN2.5G+Wi-Fi 7/註五年)16+2+2相,9490,,"技嘉 X870 GAMING X WIFI7(ATX/LAN2.5G+Wi-Fi 7/註五年)16+2+2相, $9490 ◆ ★ ↓任搭190↓"
374,[加購省] 8/31前 買技嘉X870 AORUS以上主板加購金士頓 KC3000 1TB SSD(原價6990),5499,,"[加購省] 8/31前 買技嘉X870 AORUS以上主板加購金士頓 KC3000 1TB SSD(原價6990), $5499 ★"
375,技嘉 X870I AORUS PRO ICE(Mini-ITX/LAN 2.5G+Wi-Fi 7)8+2+1相 *任搭優惠到8/31,10990,,"技嘉 X870I AORUS PRO ICE(Mini-ITX/LAN 2.5G+Wi-Fi 7)8+2+1相 *任搭優惠到8/31, $10990 ◆ ★ ↓任搭1000↓"
376,技嘉 X870 AORUS ELITE WIFI7(ATX/LAN2.5G+Wi-Fi 7)16+2+2相,10490,,"技嘉 X870 AORUS ELITE WIFI7(ATX/LAN2.5G+Wi-Fi 7)16+2+2相, $10490 ◆ ★ ↓任搭1000↓"
377,技嘉 X870 AORUS ELITE WIFI7 ICE(ATX/LAN2.5G+Wi-Fi 7/獨家-冰魄白)16+2+2相,10490,是,"技嘉 X870 AORUS ELITE WIFI7 ICE(ATX/LAN2.5G+Wi-Fi 7/獨家-冰魄白)16+2+2相, $10490 ◆ ★ 熱賣 ↓任搭1000↓"
378,技嘉 X870 AORUS STEALTH(背插式)(ATX/LAN 5G+Wi-Fi 7/註五年)16+2+2相,10990,,"技嘉 X870 AORUS STEALTH(背插式)(ATX/LAN 5G+Wi-Fi 7/註五年)16+2+2相, $10990 ◆ ★ ↓任搭1000↓"
379,技嘉 X870 AORUS STEALTH ICE(背插式)(ATX/LAN 5G+Wi-Fi 7/註五年)16+2+2相,10990,,"技嘉 X870 AORUS STEALTH ICE(背插式)(ATX/LAN 5G+Wi-Fi 7/註五年)16+2+2相, $10990 ◆ ★ ↓任搭1000↓"
380,技嘉 X870E AORUS PRO(ATX/LAN2.5G+Wi-Fi 7/註五年)16+2+2相 *任搭優惠到8/31,11990,,"技嘉 X870E AORUS PRO(ATX/LAN2.5G+Wi-Fi 7/註五年)16+2+2相 *任搭優惠到8/31, $11990 ◆ ★ ↓任搭1000↓"
381,技嘉 X870E AORUS PRO ICE(冰魄白)(ATX/LAN2.5G+Wi-Fi 7/註五年)16+2+2相,12990,,"技嘉 X870E AORUS PRO ICE(冰魄白)(ATX/LAN2.5G+Wi-Fi 7/註五年)16+2+2相, $12990 ◆ ★ ↓任搭1000↓"
382,技嘉 X870E AERO X3D WOOD(木質美學)(ATX/2*LAN5G+Wi-Fi 7/註五年/白)16+2+2相,13490,,"技嘉 X870E AERO X3D WOOD(木質美學)(ATX/2*LAN5G+Wi-Fi 7/註五年/白)16+2+2相, $13490 ◆ ★ ↓任搭1000↓"
383,技嘉 X870E AERO X3D DARK WOOD(木質美學)(ATX/2*LAN5G+Wi-Fi 7/註五年)16+2+2相,13990,,"技嘉 X870E AERO X3D DARK WOOD(木質美學)(ATX/2*LAN5G+Wi-Fi 7/註五年)16+2+2相, $13990 ◆ ★ ↓任搭1000↓"
384,技嘉 X870E AORUS PRO X3D ICE(冰魄白)(ATX/LAN5G+Wi-Fi 7/註五年)18+2+2相,13990,,"技嘉 X870E AORUS PRO X3D ICE(冰魄白)(ATX/LAN5G+Wi-Fi 7/註五年)18+2+2相, $13990 ◆ ★ ↓任搭1000↓"
385,技嘉 X870 AORUS TACHYON ICE(E-ATX/LAN 5G+Wi-Fi 7/註五年)18+2+2相,19990,,"技嘉 X870 AORUS TACHYON ICE(E-ATX/LAN 5G+Wi-Fi 7/註五年)18+2+2相, $19990 ◆ ★ ↓任搭1000↓"
386,技嘉 X870E AORUS MASTER(ATX/LAN5G+Wi-Fi 7/註五年)16+2+2相 *任搭優惠到8/31,20490,是,"技嘉 X870E AORUS MASTER(ATX/LAN5G+Wi-Fi 7/註五年)16+2+2相 *任搭優惠到8/31, $20490 ◆ ★ 熱賣 ↓任搭1000↓"
387,技嘉 X870E AORUS MASTER X3D ICE(ATX/LAN5+10G+Wi-Fi 7)18+2+2相(X3D優化),20990,,"技嘉 X870E AORUS MASTER X3D ICE(ATX/LAN5+10G+Wi-Fi 7)18+2+2相(X3D優化), $20990 ◆ ★ ↓任搭1000↓"
388,技嘉 X870 AORUS INFINITY(E-ATX/LAN 5G+Wi-Fi 7/註五年)18+2+2相,24990,,"技嘉 X870 AORUS INFINITY(E-ATX/LAN 5G+Wi-Fi 7/註五年)18+2+2相, $24990 ◆ ★ ↓任搭190↓"
389,技嘉 X870E AORUS XTREME X3D AI TOP(E-ATX/2*Realtek 10Gb+Wi-Fi 7)24+2+2相,34990,,"技嘉 X870E AORUS XTREME X3D AI TOP(E-ATX/2*Realtek 10Gb+Wi-Fi 7)24+2+2相, $34990 ◆ ★ ↓任搭1000↓"
390,[加購省] 8/31前 買技嘉X870 AORUS以上主板加購金士頓 KC3000 1TB SSD(原價6990),5499,,"[加購省] 8/31前 買技嘉X870 AORUS以上主板加購金士頓 KC3000 1TB SSD(原價6990), $5499 ★"
391,微星 X870I EDGE TI EVO WIFI(Mini-ITX/Realtek 5Gb+Wi-Fi 7/註五年)8+2+1相,12990,,"微星 X870I EDGE TI EVO WIFI(Mini-ITX/Realtek 5Gb+Wi-Fi 7/註五年)8+2+1相, $12990 ◆ ★ ↓任搭190↓"
392,微星 PRO X870-P WIFI(ATX/LAN 5G+Wi-Fi 7/註四年)14+2+1相電源 *尾盤,7590,,"微星 PRO X870-P WIFI(ATX/LAN 5G+Wi-Fi 7/註四年)14+2+1相電源 *尾盤, $7590 ◆ ★"
393,微星 PRO X870E-S EVO WIFI(ATX/LAN 5G+Wi-Fi 7/註四年)12+2+1相電源,8090,,"微星 PRO X870E-S EVO WIFI(ATX/LAN 5G+Wi-Fi 7/註四年)12+2+1相電源, $8090 ◆ ★ ↓任搭190↓"
394,微星 PRO X870E-P WIFI(ATX/LAN 5G+Wi-Fi 7/註四年)14+2+1相,8490,,"微星 PRO X870E-P WIFI(ATX/LAN 5G+Wi-Fi 7/註四年)14+2+1相, $8490 ◆ ★"
395,微星 X870 GAMING PLUS WIFI(ATX/LAN 5G+Wi-Fi 7/註五年)14+2+1相,8690,,"微星 X870 GAMING PLUS WIFI(ATX/LAN 5G+Wi-Fi 7/註五年)14+2+1相, $8690 ◆ ★"
396,微星 X870E GAMING PLUS WIFI(ATX/LAN 5G+Wi-Fi 7/註五年)14+2+1相 *任搭到8/31,8990,,"微星 X870E GAMING PLUS WIFI(ATX/LAN 5G+Wi-Fi 7/註五年)14+2+1相 *任搭到8/31, $8990 ◆ ★ ↓任搭1000↓"
397,微星 MAG X870E TOMAHAWK WIFI(ATX/LAN 5G+Wi-Fi 7)14+2+1相 *任搭到8/31,11490,,"微星 MAG X870E TOMAHAWK WIFI(ATX/LAN 5G+Wi-Fi 7)14+2+1相 *任搭到8/31, $11490 ◆ ★ ↓任搭1000↓"
398,微星 MAG X870E TOMAHAWK MAX WIFI PZ背插(ATX/LAN 5G+Wi-Fi 7)14+2+1相,11990,,"微星 MAG X870E TOMAHAWK MAX WIFI PZ背插(ATX/LAN 5G+Wi-Fi 7)14+2+1相, $11990 ◆ ★"
399,微星 MPG X870E EDGE TI WIFI(ATX/銀白/LAN 5G+Wi-Fi 7/註五年)14+2+1相 *任搭到8/31,11990,,"微星 MPG X870E EDGE TI WIFI(ATX/銀白/LAN 5G+Wi-Fi 7/註五年)14+2+1相 *任搭到8/31, $11990 ◆ ★ ↓任搭1000↓"
400,微星 MPG X870E CARBON WIFI(ATX/LAN 5G+2.5G+Wi-Fi 7)18+2+1相 *任搭到8/31,14990,,"微星 MPG X870E CARBON WIFI(ATX/LAN 5G+2.5G+Wi-Fi 7)18+2+1相 *任搭到8/31, $14990 ◆ ★ ↓任搭1000↓"
401,微星 MPG X870E CARBON MAX WIFI(ATX/LAN 5G+2.5G+Wi-Fi 7)18+2+1相,15990,,"微星 MPG X870E CARBON MAX WIFI(ATX/LAN 5G+2.5G+Wi-Fi 7)18+2+1相, $15990 ◆ ★"
402,微星 MEG X870E UNIFY-X MAX(ATX/LAN 5G+Wi-Fi 7/註五年)18+2+1相,18900,,"微星 MEG X870E UNIFY-X MAX(ATX/LAN 5G+Wi-Fi 7/註五年)18+2+1相, $18900 ◆ ★ ↓任搭190↓"
403,微星 MEG X870E ACE MAX(ATX/Marvell 10Gb+5Gb+Wi-Fi 7/註五年)18+2+1相,19990,,"微星 MEG X870E ACE MAX(ATX/Marvell 10Gb+5Gb+Wi-Fi 7/註五年)18+2+1相, $19990 ★ ↓任搭190↓"
404,微星 MEG X870E GODLIKE MAX(E-ATX/Marvell 10Gb+5Gb+Wi-Fi 7/註五年)24+2+1相,34990,,"微星 MEG X870E GODLIKE MAX(E-ATX/Marvell 10Gb+5Gb+Wi-Fi 7/註五年)24+2+1相, $38990↘$34990 ◆ ★"
407,華擎 X870 Pro RS(ATX/Dragon 2.5G/註五年)14+2+1相電源 *送拉鍊收納包,5790,,"華擎 X870 Pro RS(ATX/Dragon 2.5G/註五年)14+2+1相電源 *送拉鍊收納包, $5790 ◆ ★"
408,華擎 X870 Pro RS WiFi(ATX/Dragon 2.5G+Wi-Fi 7/註五年)14+2+1相*送拉鍊收納包,5990,,"華擎 X870 Pro RS WiFi(ATX/Dragon 2.5G+Wi-Fi 7/註五年)14+2+1相*送拉鍊收納包, $5990 ◆ ★"
409,華擎 X870 Steel Legend WiFi(ATX/Dragon 2.5G+Wi-Fi 7/註五年)14+2+1相*送拉鍊收納包,6990,,"華擎 X870 Steel Legend WiFi(ATX/Dragon 2.5G+Wi-Fi 7/註五年)14+2+1相*送拉鍊收納包, $6990 ◆ ★"
410,華擎 X870 Challenger WiFi White(ATX/Dragon 2.5G+Wi-Fi 7/註五年)16+2+1相*送拉鍊收納包,7190,,"華擎 X870 Challenger WiFi White(ATX/Dragon 2.5G+Wi-Fi 7/註五年)16+2+1相*送拉鍊收納包, $7190 ◆ ★"
411,華擎 X870E Challenger WiFi White(ATX/LAN 5G+Wi-Fi 7/註五年)20+2+1相*送拉鍊收納包,9490,,"華擎 X870E Challenger WiFi White(ATX/LAN 5G+Wi-Fi 7/註五年)20+2+1相*送拉鍊收納包, $9490 ◆ ★"
412,華擎 X870 Nova WiFi(ATX/LAN 5G+Wi-Fi 7/註五年)20+2+1相*送拉鍊收納包,9990,,"華擎 X870 Nova WiFi(ATX/LAN 5G+Wi-Fi 7/註五年)20+2+1相*送拉鍊收納包, $9990 ◆ ★"
413,華擎 X870 Taichi Creator(ATX/Marvell 10G+Realtek 5G+Wi-Fi 7/註五年)18+2+1相 *送拉鍊收納包,11990,,"華擎 X870 Taichi Creator(ATX/Marvell 10G+Realtek 5G+Wi-Fi 7/註五年)18+2+1相 *送拉鍊收納包, $11990 ◆ ★ ↓任搭100↓"
414,華擎 X870E Taichi Lite(EATX/LAN 5G+Wi-Fi 7/註五年)24+2+1相 *送拉鍊收納包,12990,,"華擎 X870E Taichi Lite(EATX/LAN 5G+Wi-Fi 7/註五年)24+2+1相 *送拉鍊收納包, $12990 ★ ↓任搭190↓"
415,華擎 X870E Taichi(EATX/LAN 5G+Wi-Fi 7/註五年)24+2+1相 *送拉鍊收納包,14990,,"華擎 X870E Taichi(EATX/LAN 5G+Wi-Fi 7/註五年)24+2+1相 *送拉鍊收納包, $14990 ◆ ★ ↓任搭290↓"
416,華擎 X870E Taichi OCF(ATX/LAN 5G+Wi-Fi 7/註五年)22+2+1相 *送拉鍊收納包,18990,,"華擎 X870E Taichi OCF(ATX/LAN 5G+Wi-Fi 7/註五年)22+2+1相 *送拉鍊收納包, $18990 ◆ ★"
419,ASUS PRO WS B850M-ACE SE(M-ATX/Realtek10Gb+Intel 2.5Gb/註四年),12990,,"ASUS PRO WS B850M-ACE SE(M-ATX/Realtek10Gb+Intel 2.5Gb/註四年), $12990 ◆ ★ ↓任搭290↓"
420,技嘉 B850 AI TOP(ATX/2*Marvell 10GbE+Wi-Fi 7/註五年)16+2+2相 *任搭優惠到8/31,12990,,"技嘉 B850 AI TOP(ATX/2*Marvell 10GbE+Wi-Fi 7/註五年)16+2+2相 *任搭優惠到8/31, $12990 ◆ ★ ↓任搭500↓"
423,華碩 PRO WS WRX80E-SAGE SE WIFI II(EEB/2*Intel 10G/無線/註四年/8DIMM),19990,,"華碩 PRO WS WRX80E-SAGE SE WIFI II(EEB/2*Intel 10G/無線/註四年/8DIMM), $19990 ◆ ★"
426,華碩 PRO WS TRX50-SAGE WIFI A(CEB/Marvell 10Gb+Intel 2.5Gb+Wi-Fi 7/註四年),23990,,"華碩 PRO WS TRX50-SAGE WIFI A(CEB/Marvell 10Gb+Intel 2.5Gb+Wi-Fi 7/註四年), $23990 ◆ ★ ↓任搭290↓"
427,華碩 PRO WS TRX50-SAGE WIFI(CEB/Marvell 10Gb+Intel 2.5Gb+Wi-Fi 7/註四年)36相,25990,,"華碩 PRO WS TRX50-SAGE WIFI(CEB/Marvell 10Gb+Intel 2.5Gb+Wi-Fi 7/註四年)36相, $25990 ◆ ★ ↓任搭290↓"
428,技嘉 TRX50 AI TOP-2B(E-ATX/Marvell 10Gb*2+Wi-Fi 7/註五年)16+8+4相,29990,,"技嘉 TRX50 AI TOP-2B(E-ATX/Marvell 10Gb*2+Wi-Fi 7/註五年)16+8+4相, $29990 ◆ ★ ↓任搭290↓"
429,華擎 TRX50 WS(E-ATX/Marvell 10Gb+LAN 2.5Gb+無線/註五年)18+3+3 電源相位,22990,,"華擎 TRX50 WS(E-ATX/Marvell 10Gb+LAN 2.5Gb+無線/註五年)18+3+3 電源相位, $22990 ◆ ★ ↓任搭300↓"
432,華碩 PRO WS WRX90E-SAGE SE(EEB/2*Intel 10G+LAN 1G/註四年/8DIMM),39990,,"華碩 PRO WS WRX90E-SAGE SE(EEB/2*Intel 10G+LAN 1G/註四年/8DIMM), $39990 ◆ ★ ↓任搭500↓"
433,華擎 WRX90 WS EVO(EEB/2*Intel 10G/註五年/8DIMM)18+3+3 電源相位,38990,,"華擎 WRX90 WS EVO(EEB/2*Intel 10G/註五年/8DIMM)18+3+3 電源相位, $38990 ◆ ★ ↓任搭500↓"
